produkt_id,handle,titel,variante_id,alter_preis,neuer_preis,einkauf,marge_vorher,entscheid
15453763600769,bissfeste-elektro-jump-ball-fur-katzen-hunde-633300,"Bissfeste Elektro-Jump-Ball für Katzen & Hunde",55904643875201,15.90,19.90,10.82,24.4,gesetzt
15453763731841,kratzbrett-fuer-katzen-schont-moebel-und-krallen-606500,"Kratzbrett für Katzen · schont Möbel und Krallen",55904644006273,40.90,54.90,28.93,21.4,gesetzt
15453764387201,hunde-katzen-futterschale-aus-lebensmittelecht-616600,"Hunde-Katzen-Futterschale aus Lebensmittelecht Silikon",55904646660481,15.90,19.90,9.39,34.4,gesetzt
15453764649345,wasserquelle-fur-katzen-futterautomat-fur-hund-615200,"Wasserquelle für Katzen & Futterautomat für Hunde",55904647381377,27.90,34.90,19.05,24.1,gesetzt
15453765009793,intelligenter-wasserspender-fur-katzen-621200,"Intelligenter Wasserspender für Katzen",55904647741825,81.90,104.90,58.36,20.8,gesetzt
15453772480897,katzen-spielzeug-mit-futter-feeder-605200,"Katzen-Spielzeug mit Futter-Feeder",55904668713345,20.90,29.90,14.08,25.1,gesetzt
15453773693313,schleckmatte-fur-hunde-und-katzen-silikon-602100,"Schleckmatte für Hunde und Katzen – Silikon",55904671662465,64.90,84.90,46.17,21.0,gesetzt
15453783622017,wetterfeste-katzenhutte-fur-draussen-600200,"Wetterfeste Katzenhütte für draussen",55904775012737,20.90,29.90,14.52,22.8,gesetzt
15453785194881,kletterbaum-fur-katzen-624900,"Kletterbaum für Katzen",55904796574081,112.90,144.90,80.02,21.2,gesetzt
15453785391489,kratzposten-fur-katzen-619800,"Kratzposten für Katzen",55904799687041,104.90,134.90,74.67,20.9,gesetzt
15453785751937,hanfseil-saule-abriebfest-und-nicht-ausfransen-621500,"Hanfseil-Säule abriebfest und nicht ausfransend Katzenliege",55904809058689,75.90,99.90,54.12,20.8,gesetzt
15453786472833,katzennest-hexen-hut-607300,"Katzennest Hexen Hut",55904817807745,16.90,19.90,11.03,27.5,gesetzt
15453786702209,kratzball-katzenbett-614400,"Kratzball Katzenbett",55904821870977,85.90,109.90,60.66,21.5,gesetzt
15453787292033,katzennest-weihnachtsbaum-619600,"Katzennest Weihnachtsbaum",55904827638145,44.90,59.90,31.24,22.7,gesetzt
15453787554177,geschlossene-katzen-toilette-627100,"Geschlossene Katzen-Toilette",55904829473153,120.90,154.90,85.94,21.0,gesetzt
15453790699905,katzenspielzeug-vogel-simulation-622100,"Katzenspielzeug Vogel Simulation",55904851722625,15.90,19.90,10.38,27.5,gesetzt
15453791125889,sisal-kratzsaule-fur-katzen-629500,"Sisal-Kratzsäule für Katzen",55904852148609,60.90,79.90,42.79,21.9,gesetzt
15453794468225,huhnchenbrust-snacks-fur-katzen-626100,"Hühnchenbrust Snacks für Katzen",55904855556481,22.90,29.90,15.79,23.4,gesetzt
15453794795905,katzenklettergerust-mit-saugnapf-627500,"Katzenklettergerüst mit Saugnapf",55904855884161,30.90,39.90,21.85,21.4,gesetzt
15453794828673,grosses-atmungsaktives-katzen-und-hundehaus-615700,"Grosses Atmungsaktives Katzen- und Hundehaus",55904855916929,51.90,69.90,36.26,22.4,gesetzt
15453795680641,jutestil-katzenkratzbrett-mit-integriertem-kor-625600,"Jutestil Katzenkratzbrett mit integriertem Körbchen, schuppenfrei",55904856375681,27.90,34.90,19.12,23.9,gesetzt
15453811442049,kau-spielzeug-fur-hunde-und-katzen-604000,"Kau-Spielzeug für Hunde und Katzen",55904950714753,15.90,19.90,9.06,36.7,gesetzt
15453894443393,automatischer-futterautomat-fur-hunde-katzen-4-622800,"Automatischer Futterautomat für Hunde & Katzen 4L/6L",55905295434113,99.90,129.90,70.80,21.3,gesetzt
15453998842241,dunne-fleece-jacke-fur-haarlose-katzen-624100,"Dünne Fleece Jacke für haarlose Katzen",55906533572993,15.90,19.90,9.79,31.6,gesetzt
15454035050881,elektrisches-katzenspielzeug-604300,"Elektrisches Katzenspielzeug",55907026862465,19.90,24.90,13.77,23.1,gesetzt
15454058381697,katzenrucksack-mit-32l-kapazitat-604500,"Katzenrucksack mit 32L Kapazität",55907177955713,98.90,129.90,70.20,21.1,gesetzt
15454058480001,katzen-wasserbrunnen-608900,"Katzen-Wasserbrunnen",55907178054017,15.90,19.90,10.56,26.2,gesetzt
15454079418753,katzen-spielzeug-614600,"Katzen Spielzeug",55907281633665,15.90,19.90,9.50,33.6,gesetzt
15454079648129,katzentreppe-mit-nest-620200,"Katzentreppe mit Nest",55907283501441,128.90,164.90,91.65,21.0,gesetzt
15454079779201,elektrisches-schwein-katzen-spielzeug-mit-soun-603500,"Elektrisches Schwein Katzen-Spielzeug mit Sound",55907283698049,15.90,19.90,9.58,33.1,gesetzt
15454092558721,katzenspielzeug-mit-drehkopf-618400,"Katzenspielzeug mit Drehkopf",55907359392129,37.90,44.90,24.07,29.4,gesetzt
15454092689793,elektrisches-katzen-spielzeug-mit-feder-617800,"Elektrisches Katzen Spielzeug mit Feder",55907361292673,20.90,29.90,14.50,22.9,gesetzt
15454092919169,teleskop-trainingsstab-fur-hunde-und-katzen-610200,"Teleskop-Trainingsstab für Hunde und Katzen",55907361653121,19.90,24.90,13.38,25.3,gesetzt
15454093640065,katzen-spielzeug-mit-feder-und-schnur-611200,"Katzen Spielzeug mit Feder und Schnur",55907363815809,21.90,29.90,14.77,25.1,gesetzt
15454109860225,katzenleine-600700,"Katzenleine",55907481682305,57.90,74.90,40.79,21.7,gesetzt
15454193418625,owl-puzzle-futterspielzeug-fur-katzen-626500,"Owl Puzzle Futterspielzeug für Katzen",55908758454657,15.90,19.90,10.33,27.8,gesetzt
15454193811841,intelligenter-futtermatcher-fur-hunde-und-katz-625600,"Intelligenter Futtermatcher für Hunde und Katzen",55908760781185,95.90,124.90,68.33,20.8,gesetzt
15454202069377,automatischer-futternapf-fur-katzen-601100,"Automatischer Futternapf für Katzen",55908804723073,96.90,124.90,68.55,21.4,gesetzt
15454249124225,katzenspielzeug-mit-feder-und-glockchen-610900,"Katzenspielzeug mit Feder und Glöckchen",55909039178113,15.90,19.90,9.94,30.5,gesetzt
15454249288065,anzug-fur-haarlose-katzen-604800,"Anzug für haarlose Katzen",55909040030081,15.90,19.90,10.10,29.4,gesetzt
15454384816513,interaktives-spielzeug-fur-katzen-618300,"Interaktives Spielzeug für Katzen",55910131532161,70.90,89.90,50.08,21.5,gesetzt
15454385471873,elektrovibration-ball-fur-hunde-katzen-bei-fes-613700,"Elektrovibration-Ball für Hunde & Katzen, beissfest",56067443589505,19.90,24.90,13.31,25.7,gesetzt
15454385897857,katzenspielball-mit-jagduberzug-611200,"Katzenspielball mit Jagdüberzug",55910138708353,15.90,19.90,10.93,23.6,gesetzt
15454385996161,katzenkratzbrett-aus-wellpapier-602700,"Katzenkratzbrett aus Wellpapier",55910141919617,15.90,19.90,10.90,23.8,gesetzt
15454505828737,weihnachts-countdown-katzen-spielzeug-609600,"Weihnachts-Countdown Katzen Spielzeug",55910762152321,19.90,24.90,13.34,25.5,gesetzt
15454894162305,cotten-gestopfte-kleidung-fur-hunde-katzen-607700,"Cotten-gestopfte Kleidung für Hunde & Katzen",55913234432385,15.90,19.90,9.82,31.4,gesetzt
15454894391681,beruhigungs-weste-fur-katzen-607200,"Beruhigungs-Weste für Katzen",55913235382657,14.90,19.90,8.59,35.9,gesetzt
15454894784897,katzenweste-aus-baumwolle-609800,"Katzenweste aus Baumwolle",56068410507649,15.90,19.90,9.18,35.8,gesetzt
15454894784897,katzenweste-aus-baumwolle-609800,"Katzenweste aus Baumwolle",56068410540417,15.90,19.90,9.50,33.6,gesetzt
15454894784897,katzenweste-aus-baumwolle-609800,"Katzenweste aus Baumwolle",56068410671489,15.90,19.90,9.18,35.8,gesetzt
15454894784897,katzenweste-aus-baumwolle-609800,"Katzenweste aus Baumwolle",56068410704257,15.90,19.90,9.50,33.6,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914626908545,15.90,29.90,14.01,2.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914626941313,15.90,29.90,14.17,1.0,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914626974081,15.90,29.90,14.33,-0.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627006849,15.90,29.90,14.50,-1.3,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627039617,15.90,29.90,14.66,-2.4,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627072385,15.90,29.90,14.82,-3.6,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627105153,15.90,29.90,14.99,-4.8,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627137921,15.90,29.90,14.01,2.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627170689,15.90,29.90,14.17,1.0,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627203457,15.90,29.90,14.33,-0.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627236225,15.90,29.90,14.50,-1.3,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627268993,15.90,29.90,14.66,-2.4,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627301761,15.90,29.90,14.82,-3.6,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627334529,15.90,29.90,14.99,-4.8,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627367297,15.90,29.90,14.01,2.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627400065,15.90,29.90,14.17,1.0,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627432833,15.90,29.90,14.33,-0.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627465601,15.90,29.90,14.50,-1.3,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627498369,15.90,29.90,14.66,-2.4,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627531137,15.90,29.90,14.82,-3.6,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627563905,14.90,29.90,14.99,-11.8,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627596673,14.90,29.90,14.01,-4.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627629441,14.90,29.90,14.17,-5.7,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627662209,14.90,29.90,14.33,-6.9,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627694977,14.90,29.90,14.50,-8.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627727745,14.90,29.90,14.66,-9.3,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627760513,14.90,29.90,14.82,-10.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627793281,14.90,29.90,14.99,-11.8,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627826049,14.90,29.90,14.01,-4.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627858817,14.90,29.90,14.17,-5.7,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627891585,14.90,29.90,14.33,-6.9,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627924353,14.90,29.90,14.50,-8.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627957121,14.90,29.90,14.66,-9.3,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914627989889,14.90,29.90,14.82,-10.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628022657,14.90,29.90,14.99,-11.8,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628055425,14.90,29.90,14.01,-4.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628088193,14.90,29.90,14.17,-5.7,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628120961,14.90,29.90,14.33,-6.9,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628153729,14.90,29.90,14.50,-8.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628186497,14.90,29.90,14.66,-9.3,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628219265,14.90,29.90,14.82,-10.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628252033,14.90,29.90,14.99,-11.8,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628284801,14.90,29.90,14.01,-4.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628317569,14.90,29.90,14.17,-5.7,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628350337,14.90,29.90,14.33,-6.9,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628383105,14.90,29.90,14.50,-8.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628415873,14.90,29.90,14.66,-9.3,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628448641,14.90,29.90,14.82,-10.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628481409,14.90,29.90,14.99,-11.8,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628514177,14.90,29.90,14.01,-4.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628546945,14.90,29.90,14.17,-5.7,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628579713,14.90,29.90,14.33,-6.9,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628612481,14.90,29.90,14.50,-8.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628645249,14.90,29.90,14.66,-9.3,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628678017,14.90,29.90,14.82,-10.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628710785,14.90,29.90,14.99,-11.8,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628743553,14.90,29.90,14.01,-4.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628776321,14.90,29.90,14.17,-5.7,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628809089,14.90,29.90,14.33,-6.9,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628841857,14.90,29.90,14.50,-8.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628874625,14.90,29.90,14.66,-9.3,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628907393,14.90,29.90,14.82,-10.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628940161,14.90,29.90,14.99,-11.8,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914628972929,14.90,29.90,14.01,-4.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629005697,14.90,29.90,14.17,-5.7,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629038465,14.90,29.90,14.33,-6.9,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629071233,14.90,29.90,14.50,-8.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629104001,14.90,29.90,14.66,-9.3,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629136769,14.90,29.90,14.82,-10.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629169537,14.90,29.90,14.99,-11.8,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629202305,14.90,29.90,14.01,-4.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629235073,14.90,29.90,14.17,-5.7,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629267841,14.90,29.90,14.33,-6.9,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629300609,14.90,29.90,14.50,-8.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629333377,14.90,29.90,14.66,-9.3,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629366145,14.90,29.90,14.82,-10.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629398913,14.90,29.90,14.99,-11.8,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629431681,14.90,29.90,14.01,-4.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629464449,14.90,29.90,14.17,-5.7,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629497217,14.90,29.90,14.33,-6.9,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629529985,14.90,29.90,14.50,-8.1,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629562753,14.90,29.90,14.66,-9.3,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629595521,14.90,29.90,14.82,-10.5,gesetzt
15455266898305,geometrisches-katzenmuster-hoodie-damen-609500,"Geometrisches Katzenmuster Hoodie Damen",55914629628289,14.90,29.90,14.99,-11.8,gesetzt
15455269060993,katzenpflege-set-619000,"Katzenpflege-Set",55914647978369,18.90,39.90,20.59,-21.0,gesetzt
15455269552513,interaktiver-katzenfutter-automat-613700,"Interaktiver Katzenfutter-Automat",56068491313537,90.90,119.90,65.43,20.0,gesetzt
15455269552513,interaktiver-katzenfutter-automat-613700,"Interaktiver Katzenfutter-Automat",56068491346305,90.90,124.90,69.46,15.1,gesetzt
15455269552513,interaktiver-katzenfutter-automat-613700,"Interaktiver Katzenfutter-Automat",56068491379073,90.90,139.90,75.51,7.7,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495212929,15.90,34.90,17.42,-21.7,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495245697,15.90,34.90,17.42,-21.7,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495278465,15.90,34.90,17.42,-21.7,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495311233,15.90,34.90,17.42,-21.7,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495344001,15.90,34.90,17.42,-21.7,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495376769,15.90,24.90,11.76,17.8,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495409537,15.90,24.90,11.76,17.8,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495442305,15.90,24.90,11.76,17.8,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495475073,15.90,24.90,11.76,17.8,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495507841,15.90,24.90,11.76,17.8,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495540609,15.90,24.90,11.76,17.8,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495573377,15.90,19.90,10.48,26.8,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495606145,15.90,19.90,10.48,26.8,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495638913,15.90,19.90,10.48,26.8,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495671681,15.90,19.90,10.48,26.8,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495704449,15.90,19.90,10.48,26.8,gesetzt
15455269683585,katzen-futternapf-mit-erhohtem-rahmen-603700,"Katzen Futternapf mit erhöhtem Rahmen",56068495737217,15.90,19.90,10.48,26.8,gesetzt
15455515705729,interaktives-katzen-spielzeug-609700,"Interaktives Katzen-Spielzeug",55916295029121,17.90,29.90,16.07,0.2,gesetzt
15455515836801,katzenbett-mit-hangematte-600000,"Katzenbett mit Hängematte",55916295913857,84.90,164.90,89.72,-17.4,gesetzt
15455516033409,bentonit-katzenstreu-622400,"Bentonit Katzenstreu",55916299321729,45.90,89.90,48.73,-18.0,gesetzt
15455516262785,gelb-dinosaurier-katzenbett-604600,"Gelb. Dinosaurier-Katzenbett",55916303679873,15.90,29.90,14.81,-3.5,gesetzt
15455516361089,katzenbett-herbst-winter-624300,"Katzenbett Herbst/Winter",55916303810945,14.90,34.90,18.78,-40.0,gesetzt
15455516459393,katzennest-fur-alle-jahreszeiten-604100,"Katzennest für alle Jahreszeiten",55916305219969,15.90,29.90,13.99,2.2,gesetzt
15455516688769,weihnachtlicher-katzen-tunnel-607000,"Weihnachtlicher Katzen Tunnel",55916307841409,25.90,54.90,29.72,-27.5,gesetzt
15455516787073,kratzfester-katzen-turm-627300,"Kratzfester Katzen-Turm",55916309479809,52.90,99.90,55.01,-15.5,gesetzt
15455516885377,faltbarer-katzenkafig-mit-isolierung-604900,"Faltbarer Katzenkäfig mit Isolierung",55916310331777,72.90,189.90,104.68,-59.5,gesetzt
15455551816065,katzenwasserspender-614200,"Katzenwasserspender",55916567036289,16.90,29.90,14.14,7.0,gesetzt
15455661588865,edelstahl-trinknapf-fur-katzen-mit-halsstutze-602100,"Edelstahl-Trinknapf für Katzen mit Halsstütze",55917794918785,27.90,44.90,24.38,2.9,gesetzt
15455662244225,katzen-tasse-612900,"Katzen-Tasse",55917802258817,39.90,49.90,27.82,22.5,gesetzt
15455682331009,keramik-katzennapf-638700,"Keramik Katzennapf",55917954564481,32.90,59.90,31.35,-5.9,gesetzt
15455958270337,katzen-toilette-mit-griff-621200,"Katzen-Toilette mit Griff",55919493546369,15.90,29.90,14.85,-3.8,gesetzt
15456004833665,universeller-katzenkratzer-schutz-fur-sofa-623100,"Universeller Katzenkratzer-Schutz für Sofa",56069387977089,17.90,39.90,20.21,-25.5,gesetzt
15456004833665,universeller-katzenkratzer-schutz-fur-sofa-623100,"Universeller Katzenkratzer-Schutz für Sofa",56069388009857,17.90,44.90,24.67,-53.1,gesetzt
15456004833665,universeller-katzenkratzer-schutz-fur-sofa-623100,"Universeller Katzenkratzer-Schutz für Sofa",56069388140929,17.90,39.90,20.21,-25.5,gesetzt
15456004833665,universeller-katzenkratzer-schutz-fur-sofa-623100,"Universeller Katzenkratzer-Schutz für Sofa",56069388173697,17.90,44.90,24.67,-53.1,gesetzt
15456004833665,universeller-katzenkratzer-schutz-fur-sofa-623100,"Universeller Katzenkratzer-Schutz für Sofa",56069388304769,17.90,39.90,20.21,-25.5,gesetzt
